fare_amount,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count,Distance
38.5,-73.87449000000001,40.773945,-73.892476,40.644406,1,14465.16
7.7,-73.975454,40.757972,-73.98704599999999,40.748658,1,1424.11
14.0,-73.98690500000001,40.729565,-73.95434,40.78232,1,6471.71
14.5,-73.975543,40.79221,-73.977613,40.751856,1,4484.7
4.5,-73.969776,40.761894,-73.967788,40.759557,1,309.08
6.0,-73.961352,40.769092,-73.970682,40.765684,1,873.93
2.5,-73.97144,40.753907,-73.970741,40.752846000000005,1,131.78
7.3,-73.971212,40.79578,-73.96249499999999,40.778388,1,2066.78
7.3,-73.988803,40.736913,-73.972513,40.752517,1,2212.59
35.8,-73.86522,40.770507,-73.975477,40.751087,1,9556.46
9.0,-73.98368835449219,40.74300384521485,-74.00727844238281,40.74090576171875,1,2006.05
7.3,-73.977479,40.752236,-73.9629,40.778258,1,3140.98
3.7,-73.961137,40.760657,-73.958237,40.767848,1,835.25
30.5,-73.98728299999999,40.73868,-73.96226999999999,40.65704,1,9309.19
8.9,-73.988796,40.753879,-74.006098,40.71563,2,4491.92
16.0,-73.99270200000001,40.72387,-73.959848,40.721908,3,2784.26
2.5,-73.95284000000001,40.776355,-73.95316,40.775835,1,63.75
13.0,-73.978842,40.744842,-73.98618499999999,40.779608,1,3910.21
5.0,-73.982413,40.776845,-73.975852,40.786618,1,1218.43
16.5,-73.97539499999999,40.752293,-74.00882,40.711238,5,5362.66
5.0,-73.96623199999999,40.761592,-73.97223699999999,40.76423,5,585.58
15.0,-73.97734069824219,40.76481628417969,-73.98966979980467,40.74134826660156,1,2806.39
6.9,-73.997528,40.742323,-74.01061700000001,40.720228000000006,1,2691.25
16.5,-73.95933000000001,40.783019,-73.984679,40.747854,2,4453.12
6.1,-73.994997,40.75009,-73.985958,40.762557,1,1580.92
5.5,-73.983917,40.721627000000005,-73.991663,40.726482,1,847.9
10.9,-73.983765,40.725778000000005,-74.010598,40.702125,2,3469.86
6.9,-73.965757,40.771063,-73.953027,40.788667,1,2230.8
12.5,-74.01143499999999,40.710177,-73.990095,40.756588,5,5460.05
14.9,-73.983367,40.726259000000006,-74.008445,40.725959,1,2118.91
5.3,-73.98182,40.740795,-73.970377,40.75201,1,1576.41
15.5,-73.972342,40.756122,-73.96986700000001,40.800467,1,4928.93
6.5,-73.963955,40.765227,-73.947755,40.776252,1,1835.64
43.95,-73.982761,40.763937,-73.815214,40.789558,1,14427.38
9.5,-73.993397,40.736033,-73.972697,40.753277,1,2592.97
12.5,-73.956056,40.778705,-73.98208299999999,40.736119,2,5214.89
4.1,-73.97203,40.749857,-73.97577,40.741462,1,984.32
7.3,-73.977698,40.753458,-73.977745,40.76634,5,1430.54
3.7,-74.00410699999999,40.73818,-74.004982,40.740847,1,305.25
29.7,-73.981699,40.746765,-73.819189,40.744414,1,13727.73
14.0,-73.98545837402342,40.73560333251953,-73.98223876953125,40.75510025024415,1,2182.12
8.1,-73.963983,40.773693,-73.985293,40.747615,1,3409.44
7.7,-73.944189,40.806296,-73.956964,40.779829,1,3130.67
13.3,-73.94663,40.800567,-73.97733000000001,40.738975,1,7314.39
3.7,-73.960025,40.779002,-73.954472,40.78743,1,1046.74
3.3,-73.954141,40.774608,-73.950785,40.771351,1,459.45
5.3,-73.989987,40.755637,-73.97584300000001,40.765622,1,1629.68
12.5,-73.952926,40.783107,-73.963612,40.801212,2,2203.58
7.0,-73.98686,40.766763,-73.97978499999999,40.78083,1,1672.43
3.5,-73.95791625976562,40.77949523925781,-73.95773315429686,40.7764778137207,1,335.44
49.8,-73.783722,40.648603,-73.984107,40.744943,5,20032.43
15.0,-73.97821,40.77729,-73.97109,40.76044,1,1965.37
8.0,-73.97147,40.786597,-73.987965,40.775209,1,1880.97
8.0,-73.97412,40.7621,-73.98003,40.746777,4,1773.29
4.0,-73.959385,40.771515,-73.963468,40.774407,2,471.13
4.9,-73.947972,40.779077,-73.95294100000001,40.769031,2,1191.87
6.1,-73.997063,40.737074,-73.982737,40.742233,1,1338.82
7.0,-73.98937225341797,40.72981643676758,-73.97893524169923,40.74470901489258,1,1874.11
12.9,-73.945341,40.774382,-73.989769,40.756474,1,4245.72
4.5,-73.99717199999999,40.742182,-74.00205799999999,40.734982,1,899.78
11.5,-73.986586,40.740043,-73.96199200000001,40.768576,1,3788.57
30.0,-73.99844,40.71961,-73.861802,40.767327,1,12698.9
5.7,-73.95970799999999,40.814203000000006,-73.960347,40.799887,1,1590.71
11.3,-73.98314,40.744035,-74.01446700000001,40.714655,1,4200.99
4.1,-73.983685,40.746675,-73.989602,40.741405,5,769.57
5.7,-73.99159300000001,40.732703,-74.003743,40.73211,4,1028.48
3.7,-73.96016,40.769962,-73.961102,40.776002000000005,2,675.44
16.5,-74.001655,40.728687,-73.957815,40.719787,1,3833.41
11.5,-74.008992,40.716207,-73.98394499999999,40.746587,1,3982.27
7.5,-73.99817657470702,40.73624038696289,-73.98566436767578,40.74392700195313,1,1358.5
8.5,-73.981723,40.74522,-73.995236,40.754874,1,1565.78
44.9,-73.78805200000001,40.642642,-73.982573,40.609003,1,16876.86
16.0,-73.984442,40.74268,-73.994005,40.759012,1,1985.34
5.3,-73.96943,40.764988,-73.959885,40.779475,5,1799.31
7.0,-73.963875,40.765453,-73.981246,40.759555,1,1606.34
5.7,-73.97799,40.76334,-73.970678,40.764148,1,623.87
5.7,-73.985343,40.758405,-73.989612,40.741377,1,1925.01
12.5,-73.951153,40.825597,-73.981652,40.778465,5,5832.57
14.5,-73.986316,40.74756,-73.998632,40.775727,1,3296.27
4.5,-73.959453,40.77731,-73.955822,40.777904,1,313.54
6.9,-73.979,40.7536,-73.9903,40.7406,0,1730.57
5.3,-73.982236,40.740261,-73.975008,40.754886,1,1735.03
4.9,-73.983727,40.75451,-73.983727,40.75451,2,0.0
12.0,-73.98870699999999,40.745557,-73.978693,40.778295,1,3732.57
10.5,-73.990151,40.761797,-74.008126,40.732703,1,3569.74
19.0,-73.980124,40.735126,-73.979617,40.781951,3,5200.06
12.1,-73.995002,40.731523,-73.956413,40.721097,1,3459.57
48.0,-73.994576,40.750284,-73.86276099999999,40.856715,1,16230.13
3.5,-73.993317,40.72772,-73.99029200000001,40.731602,2,501.14
13.5,-73.98455810546875,40.7597885131836,-74.00811004638672,40.7093505859375,5,5943.9
8.5,-73.99096,40.744142,-73.98066800000001,40.742752,1,882.87
8.0,-73.97841,40.765087,-73.98012,40.745932,1,2132.04
8.5,-73.97851,40.741117,-73.98686,40.737112,1,833.81
7.7,-73.958937,40.775007,-73.984392,40.75456,1,3126.51
8.0,-73.950572,40.771177,-73.966225,40.759657,1,1839.37
8.5,-73.98044,40.730347,-73.987707,40.749912,6,2257.71
42.83,-73.990726,40.743741,-73.86502800000001,40.770556,2,11024.13
28.5,-73.872754,40.774308000000005,-74.009244,40.708758,1,13634.16
14.5,-73.994451,40.760961,-73.958276,40.764652000000005,2,3081.85
7.0,-73.97750091552734,40.74244689941406,-73.99290466308595,40.721473693847656,1,2667.9
4.1,-73.985824,40.726874,-73.991318,40.726277,1,468.85
23.5,-73.981989,40.779009,-73.917006,40.870144,1,11509.85
4.5,-73.998711,40.734845,-73.986437,40.734114,1,1039.98
5.3,-74.00062,40.722365,-74.002922,40.734087,5,1316.16
45.0,-73.955411,40.775994,-73.9538,40.774864,1,185.05
5.0,-73.973833,40.754392,-73.981222,40.753617,5,629.89
11.7,-73.94351800000001,40.714688,-73.980052,40.681975,1,4767.7
5.5,-73.96218,40.767613,-73.953327,40.781433,2,1707.01
18.0,-73.979045,40.755799,-74.009149,40.740711,1,3044.87
14.5,-74.002358,40.724005,-73.961254,40.774656,1,6609.7
27.3,-73.873012,40.774097,-73.977712,40.749753000000005,1,9244.68
4.5,-73.984368,40.768245,-73.97785,40.773463,1,799.12
3.7,-73.977677,40.742178,-73.98463000000001,40.73667,3,847.96
5.5,-74.005962,40.745065,-73.991135,40.742375,2,1287.43
9.0,-73.986588,40.725947,-73.96968199999999,40.749067,1,2937.86
10.5,-73.999897,40.719122,-73.96521,40.711337,1,3055.76
13.0,-73.99349212646483,40.76223754882813,-73.96134948730467,40.75635528564453,1,2791.64
8.5,-73.978756,40.785789,-73.96186800000001,40.805618,1,2623.01
9.5,-73.98148,40.76817,-73.98331,40.74993,1,2031.42
4.5,-73.973242,40.74829,-73.97924499999999,40.737133,1,1338.7
6.0,-73.985934,40.756984,-73.990183,40.742812,1,1614.18
9.0,-73.9677734375,40.80073928833008,-73.94276428222656,40.799072265625,1,2118.6
23.3,-73.98962,40.725985,-73.92782199999999,40.775707,1,7597.69
9.7,-73.994128,40.751072,-73.96705,40.761257,3,2551.02
6.5,-74.000467,40.7424,-73.990305,40.759807,3,2114.97
8.5,-73.97539599999999,40.76444,-73.992532,40.751561,1,2034.53
8.5,-73.978382,40.730945,-74.000302,40.74271,1,2266.09
11.0,-73.982966,40.730758,-74.005433,40.728009,1,1922.37
5.7,-73.92529499999999,40.73312,-73.92529499999999,40.73312,3,0.0
7.7,-73.984272,40.77511,-73.96961999999999,40.762967,5,1829.93
14.9,-74.00981,40.720642,-74.009925,40.721097,2,51.45
5.3,-73.984679,40.759092,-73.98433100000001,40.744995,2,1565.74
6.1,-73.990913,40.745561,-73.974701,40.759072,1,2031.15
8.9,-73.994312,40.75084,-73.976443,40.751337,4,1510.06
16.0,-74.012387,40.706787,-74.00104499999999,40.67716,1,3426.85
6.5,-73.943268,40.778983,-73.95399599999999,40.765047,2,1793.13
6.0,-73.997015,40.722497,-74.00048199999999,40.735605,2,1484.8
8.5,-73.991111,40.755390000000006,-73.99664399999999,40.767672,1,1441.71
4.1,-73.979724,40.755803,-73.9798,40.763519,3,856.88
4.5,-74.00315856933594,40.73883819580078,-73.99456024169923,40.73637008666992,1,776.28
4.9,-73.966539,40.753334,-73.969657,40.761316,1,924.67
4.0,-73.97525,40.755737,-73.97134100000001,40.760311,1,605.77
11.0,-74.016242,40.71532,-73.998735,40.71366,5,1490.73
8.5,-73.984983,40.759347,-73.98832800000001,40.738667,2,2313.8
33.83,-73.980355,40.734463,-73.862177,40.768698,1,10679.75
19.0,-73.949303,40.695266,-74.001469,40.73756,1,6441.05
8.9,-73.971161,40.760795,-73.988331,40.778981,1,2485.95
7.3,-73.994399,40.75081,-73.978778,40.760652,1,1713.07
4.9,-73.96305500000001,40.775046,-73.954021,40.778498,3,853.56
4.0,-73.93222045898438,40.76473617553711,-73.94009399414062,40.76545333862305,1,669.54
10.5,-74.00569,40.740562,-73.973525,40.747984,1,2838.92
5.3,-73.99374499999999,40.747201,-73.984199,40.738376,3,1269.05
10.9,-73.980887,40.760332,-73.94849,40.744887,1,3229.07
7.3,-73.982091,40.774508,-73.95933000000001,40.775145,1,1922.8
5.3,-73.98732,40.765732,-73.98151700000001,40.778986,2,1551.24
6.0,-73.98761749267578,40.74420928955078,-73.98611450195312,40.75575637817383,4,1288.56
15.3,-73.953324,40.785782,-73.99515799999999,40.724517,1,7665.94
13.5,-73.9784927368164,40.72428131103516,-73.95706939697266,40.76609420776367,3,4983.36
3.3,-74.00614499999999,40.735021,-74.001723,40.740915,1,753.6
6.5,-73.978897,40.76147,-73.98392,40.748797,1,1469.86
8.5,-73.99766,40.724265,-74.004737,40.716757,5,1026.0
23.3,-73.985153,40.73511,-73.97678499999999,40.759007,1,2746.23
18.9,-73.984018,40.743812,-74.005563,40.715187,1,3662.96
7.1,-74.007707,40.715084,-73.996401,40.726756,1,1610.12
37.3,-73.974432,40.762477,-73.779797,40.751667,1,16479.41
6.1,-74.005503,40.738833,-74.000458,40.727112,1,1369.59
3.7,-73.985113,40.736255,-73.989822,40.73036,5,766.01
7.3,-73.960404,40.775496,-73.981492,40.780993,1,1881.93
4.9,-73.967941,40.76723,-73.965615,40.758884,1,947.4
5.3,-73.98963,40.76058,-73.97515200000001,40.765278,2,1329.13
8.0,-73.999953,40.729672,-73.984117,40.743352,5,2024.14
11.5,-74.006348,40.738272,-73.981137,40.765825,1,3727.58
15.0,-73.983202,40.767807,-73.958845,40.809792,1,5095.54
5.5,-73.995007,40.745027,-74.004968,40.746732,2,862.32
17.3,-73.994098,40.735441,-73.979597,40.689609,1,5234.99
5.5,-73.96337890625,40.75831985473633,-73.9653091430664,40.76018905639648,1,263.92
6.1,-73.99136700000001,40.749675,-74.00805799999999,40.730913,5,2515.65
35.83,-73.984462,40.75507,-73.885478,40.773222,1,8597.31
14.9,-73.98269599999999,40.763176,-73.98141899999999,40.742198,1,2332.08
4.9,-73.964837,40.771322,-73.98178,40.773687,1,1454.3
5.7,-73.99212,40.764205,-73.976157,40.786149,1,2784.67
2.5,-73.949502,40.745118,-73.949235,40.74484,1,38.23
7.3,-73.988858,40.736766,-73.980274,40.754554,2,2104.18
14.5,-73.97754499999999,40.752026,-73.932959,40.744525,1,3856.52
6.0,-73.99427800000001,40.73932,-73.987865,40.750488,1,1353.31
4.9,-73.99592700000001,40.756996,-74.000835,40.742581,1,1653.56
6.5,-73.982125,40.768467,-73.97194,40.781721000000005,1,1704.59
9.0,-73.98650699999999,40.751516,-74.001374,40.729245,3,2773.7
24.5,-74.00401306152342,40.73819732666016,-73.9461898803711,40.77534866333008,3,6392.38
10.5,-73.983179,40.781627,-73.960774,40.761578,1,2921.46
4.9,-73.982773,40.756073,-73.979175,40.746273,5,1129.9
8.5,-73.982217,40.772762,-73.954324,40.764232,1,2538.34
8.0,-73.984897,40.774012,-73.966955,40.790957,1,2415.5
6.9,-73.983913,40.737667,-73.996443,40.725543,1,1712.61
10.9,0.0,0.0,0.0,0.0,1,0.0
7.0,-73.98709106445312,40.74763107299805,-73.97988891601562,40.737735748291016,1,1256.0
35.1,-73.977637,40.763588,-73.966406,40.644112,2,13301.5
5.5,-73.980028,40.754927,-73.97914,40.760877,1,664.98
16.5,-73.98437,40.760776,-73.95137,40.706955,1,6594.87
17.3,-73.99293,40.763467,-73.951852,40.710812,1,6799.28
5.3,-73.997107,40.722315,-73.987513,40.720107,5,846.86
10.9,-74.00608199999999,40.745317,-74.006043,40.718555,1,2971.89
10.9,-73.8731,40.774035,-73.885203,40.74932,5,2928.67
25.7,-73.98380999999999,40.753526,-73.83063,40.760473,1,12958.03
20.0,-73.99114300000001,40.732419,-73.980339,40.770671,4,4344.73
5.3,-73.96542099999999,40.769371,-73.954421,40.786914,1,2158.13
21.0,-74.00697199999999,40.705465,-73.952632,40.77217,2,8714.27
4.5,-73.958945,40.77199,-73.949247,40.785182,1,1678.2
7.0,-73.99165500000001,40.738465000000005,-73.980795,40.737762,1,920.63
6.9,-73.980148,40.775674,-73.973061,40.795252000000005,1,2254.93
13.5,-73.991072,40.750605,-73.990212,40.718982,1,3512.45
4.9,-73.961333,40.779065,-73.967323,40.7697,1,1156.41
5.7,-73.966583,40.754567,-73.95241,40.772235,2,2298.18
8.5,-73.951358,40.82546,-73.95134499999999,40.797727,1,3079.76
13.3,-73.984373,40.760528,-73.985403,40.756833,1,419.44
5.3,-74.004121,40.72178,-74.003332,40.732538,1,1196.52
6.5,-73.986018,40.754357,-73.992168,40.764376,1,1227.83
2.5,-73.785985,40.647472,-73.785528,40.646052000000005,1,162.36
12.5,-73.973508,40.747773,-73.924715,40.752322,1,4151.53
12.5,-74.011018,40.708802,-73.994783,40.749422,2,4714.69
22.5,-73.963752,40.774287,-73.862042,40.768612,5,8609.98
6.5,-73.95278,40.772189,-73.97076,40.762624,1,1852.76
12.1,-73.989798,40.733858000000005,-73.95949499999999,40.771047,5,4858.41
10.0,-74.004142,40.738047,-73.989717,40.725735,1,1831.45
9.7,-73.977848,40.76488,-74.00057199999999,40.73728,1,3616.18
10.9,-73.99153100000001,40.749854,-73.973097,40.761413,1,2017.64
4.9,-73.98155,40.768814,-73.970525,40.765586,1,997.48
7.3,-73.970272,40.761391,-73.95451800000001,40.784072,1,2848.31
7.7,-73.977492,40.742538,-73.95723199999999,40.766067,1,3123.18
5.7,-73.994732,40.72596,-73.97933,40.736332,1,1737.67
6.1,-73.95675,40.802552,-73.943522,40.80699,1,1220.18
15.0,-73.95252227783203,40.7713279724121,-73.92987823486328,40.75627899169922,1,2539.37
5.0,-73.98069699999999,40.730618,-73.990488,40.737248,1,1107.3
5.5,-74.012335,40.708217,-74.001673,40.722152,1,1790.6
6.9,-73.979186,40.760402,-73.990001,40.75212,2,1296.12
7.5,-73.962007,40.800492,-73.944538,40.808987,1,1750.11
27.0,-73.862943,40.768862,-73.97700400000001,40.743448,1,10036.77
9.5,-73.96844200000001,40.755783,-73.99434699999999,40.745485,1,2468.58
2.9,-73.958605,40.764192,-73.95570699999999,40.768305,1,518.16
9.3,-73.96802,40.771005,-73.973763,40.754018,2,1947.72
7.0,-74.00312805175781,40.74909591674805,-73.99976348876955,40.75381851196289,1,596.47
12.5,-73.985001,40.724364,-73.943527,40.725699,1,3507.02
4.9,-73.991442,40.750722,-73.98642,40.759645,1,1077.83
27.3,-73.862537,40.76883,-73.996385,40.69041,1,14272.0
6.5,-73.97319793701173,40.74788665771485,-73.96862030029298,40.75945663452149,1,1341.73
10.1,-74.005675,40.741145,-73.976452,40.759805,5,3222.51
9.0,-73.94697,40.771987,-73.96846,40.757252,1,2443.33
12.5,-74.00297900000001,40.749542,-73.972835,40.756702,1,2666.9
5.7,-74.008583,40.715483,-74.013048,40.704887,2,1235.68
4.9,-73.993027,40.726115,-73.985023,40.721085,2,877.09
20.5,-73.78828430175781,40.64179229736328,-73.8079833984375,40.70485305786133,3,7198.09
8.1,-74.002103,40.729965,-73.985747,40.719845,1,1781.12
7.0,-73.965069,40.769747,-73.958056,40.782345,1,1519.12
33.33,-73.9622344970703,40.7735481262207,-73.86180877685547,40.768402099609375,1,8497.75
16.1,-73.977808,40.774431,-73.986343,40.726466,1,5375.02
8.5,-73.95177199999999,40.769542,-73.96935,40.757847,1,1972.19
7.3,-73.97649200000001,40.757268,-73.980379,40.751275,1,742.06
4.5,-73.99227900000001,40.737770000000005,-74.002433,40.739944,1,891.0
4.5,-73.91160500000001,40.775467,-73.904025,40.771277000000005,6,791.2
18.5,-73.952773,40.776457,-73.974799,40.733652,1,5104.41
8.9,-73.977733,40.750238,-73.997759,40.724337,2,3336.82
10.1,-74.002892,40.760302,-73.97677,40.74333,5,2901.49
9.5,-73.98261,40.739415,-73.955853,40.772133,1,4278.58
8.9,-73.97377,40.747703,-73.990893,40.72347,1,3055.12
10.0,-73.95435,40.762767,-73.976337,40.744127,5,2780.69
21.7,-73.977325,40.759507,-74.013343,40.71681,1,5633.58
6.1,-73.963447,40.757235,-73.95135,40.774182,1,2141.25
15.5,-73.982372,40.775742,-73.97454499999999,40.753557,5,2550.73
7.5,-73.958474,40.775404,-73.967736,40.771496,1,894.28
4.9,-73.99554,40.723323,-74.00511999999999,40.71536,1,1198.8
5.3,-73.97835699999999,40.783085,-73.98756800000001,40.779522,5,872.41
8.0,-73.98211669921875,40.72794342041016,-73.99930572509766,40.73860549926758,1,1873.56
9.3,-73.95575699999999,40.767798,-73.982713,40.766973,1,2277.75
34.83,-73.872997,40.774155,-73.856835,40.847755,6,8286.28
5.3,-73.983425,40.739078000000006,-73.992305,40.741173,1,785.3
4.5,-73.987586,40.750393,-73.979097,40.747324,1,793.81
10.1,-73.98589799999999,40.740982,-74.008753,40.731717,1,2187.6
4.5,-73.98649499999999,40.739899,-73.977407,40.746447,1,1057.32
4.5,-73.971752,40.74611,-73.961205,40.760586,1,1837.8
7.0,-73.97891800000001,40.785427,-73.971662,40.7988,2,1606.38
8.1,-73.981964,40.779528000000006,-73.956374,40.775396,1,2208.44
11.3,-74.005652,40.743840000000006,-73.980125,40.724766,2,3022.62
52.0,-73.78372,40.648652,-73.97724699999999,40.76415,5,20783.9
18.0,-73.98609499999999,40.749382,-74.016913,40.704818,2,5591.85
11.0,-73.96124499999999,40.777588,-73.98275500000001,40.763188,1,2419.72
8.5,-73.988897,40.741097,-73.978847,40.764545,1,2738.7
6.5,-74.005583,40.740034,-73.991231,40.736627,2,1269.94
9.0,-74.010766,40.710903,-74.013148,40.702281,2,978.39
19.7,-73.974986,40.783418,-74.00562,40.705656,1,9014.67
13.5,-73.991665,40.729617,-73.98153,40.76852,1,4404.12
13.0,-73.980634,40.764792,-73.99220600000001,40.734374,3,3516.42
5.7,-73.981287,40.755027,-73.969663,40.762433,1,1280.56
16.5,-73.986165,40.726522,-73.991072,40.678905,1,5304.02
5.7,-73.983114,40.756174,-73.99154300000001,40.750466,1,953.14
12.5,-73.954468,40.76978,-73.988905,40.731133,1,5184.28
13.5,-73.990105,40.769871,-73.95383299999999,40.765344,1,3103.43
16.0,-73.988648,40.731458,-73.99739100000001,40.683953,1,5326.83
19.7,-73.992448,40.713675,-73.98333000000001,40.765402,1,5795.62
6.9,-73.980723,40.738252,-73.974903,40.720373,1,2045.41
11.3,-73.978403,40.751146000000006,-73.945791,40.778666,1,4113.59
18.0,-73.96092987060547,40.77766418457031,-73.98861694335938,40.75927734375,1,3103.78
3.3,-73.978234,40.773275,-73.983226,40.771003,1,491.2
18.1,-73.981782,40.768445,-73.993153,40.729812,5,4396.32
12.0,-73.98451700000001,40.726493,-73.984085,40.702392,1,2676.63
26.1,-74.00059499999999,40.728906,-73.967888,40.635126,1,10774.87
8.0,-74.005783,40.74035,-73.985701,40.752482,3,2166.03
6.1,-73.982393,40.739947,-73.977935,40.754128,1,1619.17
13.0,-73.997425,40.75642,-73.95566,40.787759,1,4954.21
57.54,-74.0019302368164,40.74070358276367,-73.78421783447266,40.64345550537109,1,21336.95
24.9,-73.94424000000001,40.788315,-73.975658,40.757892,1,4295.26
16.0,-73.952962,40.782947,-73.99999,40.761307,2,4640.93
10.5,-74.001674,40.725016,-73.977468,40.765,1,4888.23
4.9,-73.958703,40.800833,-73.952732,40.810533,1,1189.2
14.0,-73.99848937988281,40.75045394897461,-74.00509643554686,40.71589660644531,2,3877.92
11.3,-73.944914,40.774887,-73.98412900000001,40.740598,1,5046.24
6.5,-73.987993,40.7648,-74.001927,40.745894,1,2406.74
2.5,-74.0068,40.7471,-74.0068,40.7471,2,0.0
5.3,-73.963314,40.769158,-73.95031,40.780001,2,1629.44
13.7,-73.999895,40.733153,-73.97276,40.792562,1,6983.85
9.5,-73.95845031738281,40.77144241333008,-73.9543228149414,40.76422882080078,1,873.58
126.1,-73.788657,40.640643,-74.00135,41.048048,1,48668.6
9.5,-73.955810546875,40.76428604125977,-73.98413848876955,40.77967071533203,1,2939.12
6.5,-73.953325,40.782649,-73.95227299999999,40.771356,2,1257.22
8.9,-73.956298,40.778753,-73.983028,40.76811,1,2547.39
24.1,-73.9798,40.7863,-73.8709,40.7743,0,9288.76
8.5,-73.968468,40.754597,-73.988727,40.738067,2,2509.41
6.5,-73.981462,40.744433,-73.999085,40.72921,5,2252.49
24.0,-73.99318199999999,40.751097,-73.992987,40.714507,1,4063.31
5.0,-74.00839599999999,40.725888,-74.008282,40.717973,2,879.0
7.3,-73.972257,40.757365,-73.991162,40.750473,2,1770.45
9.5,-74.0077,40.715443,-74.00751,40.741546,1,2898.75
10.5,-73.956733,40.77086,-73.973244,40.743862,2,3306.44
16.9,-73.97844599999999,40.783051,-73.99378399999999,40.721305,2,6978.11
9.0,-73.95722961425781,40.801719665527344,-73.94920349121094,40.8229866027832,1,2456.87
6.5,-73.98139300000001,40.761837,-74.00288499999999,40.760406,1,1821.69
6.5,-73.94849,40.71124,-73.95998,40.71831,1,1248.59
9.0,-73.99306999999999,40.752447,-73.986713,40.752474,1,536.85
14.1,-73.99874200000001,40.744806,-73.952714,40.742497,1,3895.99
5.5,-73.99155,40.765182,-73.985637,40.760582,1,714.29
4.1,-73.99365300000001,40.730467,-73.99365300000001,40.730467,1,0.0
6.1,-73.991365,40.747596,-73.98995500000001,40.738604,1,1005.63
17.5,-73.983967,40.725487,-73.976913,40.702612,1,2609.22
5.7,-73.969365,40.764513,-73.964486,40.76077,1,585.22
4.1,-73.96557,40.800540000000005,-73.958722,40.809914,1,1190.61
15.0,-73.97868000000001,40.759882,-73.9735,40.755872,1,624.2
15.0,-73.99478,40.755518,-73.98982600000001,40.723244,2,3608.34
11.7,-73.982895,40.76418,-73.91354,40.756172,1,5923.43
9.3,-73.978757,40.763161,-73.953969,40.787549,1,3422.54
52.0,-74.01723,40.706972,-73.7763,40.645537,1,21481.64
12.0,-73.9503,40.775597,-73.97039000000001,40.78996,6,2328.05
10.1,-73.984386,40.759693,-74.003795,40.73694,1,3011.83
12.5,-73.995822,40.695282,-74.013972,40.714197,4,2600.9
10.5,-73.98070200000001,40.733753,-73.957288,40.772563,1,4741.74
10.0,-73.98005699999999,40.78395,-73.95514,40.77298,6,2430.71
3.7,-73.958438,40.772595,-73.95400500000001,40.77966,1,869.25
23.55,-73.862665,40.768856,-73.923639,40.825051,2,8088.4
12.1,-74.01669,40.706167,-73.986562,40.71955,1,2947.84
6.9,-73.996375,40.734442,-73.995035,40.749855,1,1715.34
13.5,-73.957415,40.765717,-73.987842,40.76148,1,2611.84
8.0,-73.988315,40.723437,-73.979777,40.743392,1,2330.39
7.5,-73.97206,40.76,-73.977205,40.76133,1,458.86
13.7,-73.952794,40.775964,-74.000527,40.729994,1,6504.54
4.9,-73.972059,40.786555,-73.982132,40.769681,1,2057.76
9.7,-73.999066,40.754829,-73.963498,40.772018,1,3558.48
5.4,-73.99344599999999,40.727232,-73.992899,40.733728,3,722.85
8.9,-73.972368,40.756991,-74.007323,40.742594,1,3357.17
24.0,-73.9852066040039,40.76898956298828,-74.0110092163086,40.70222854614258,1,7727.48
8.5,-73.98013900000001,40.759443,-73.956345,40.784547,1,3436.13
7.3,-73.972193,40.757433,-73.986742,40.738502,5,2435.02
6.1,-73.977823,40.76325,-73.962847,40.758395,3,1374.69
5.3,-73.98234000000001,40.67859,-73.995954,40.662587,2,2117.33
9.5,-73.986233,40.767382,-73.978723,40.785245,6,2082.53
5.3,-73.974363,40.754252,-73.985972,40.74122,5,1748.03
23.0,-73.96906,40.75804,-73.94473,40.700452,1,6717.25
12.9,-73.971859,40.758091,-73.928172,40.761382,1,3706.99
22.5,-73.95241700000001,40.768648,-74.006683,40.722893,1,6842.7
6.1,-73.972001,40.782124,-73.94974599999999,40.773536,1,2106.91
31.04,-73.96739196777344,40.79283142089844,-73.87281036376955,40.774322509765625,1,8243.95
6.5,-73.980427,40.761767,-73.98285,40.770435,1,984.08
16.5,-73.95475400000001,40.766128,-73.99949699999999,40.726158,1,5829.34
10.0,-73.963824,40.792956,-73.959965,40.770801,1,2481.78
7.3,-73.97763,40.786938,-73.950859,40.776045,1,2563.2
11.5,-73.965003,40.791822,-73.98073199999999,40.753742,1,4432.35
6.1,-74.004876,40.741625,-74.002608,40.749799,2,927.71
4.5,-73.983408,40.77129,-73.98863399999999,40.776572,1,733.97
6.0,-73.99329499999999,40.742217,-73.99080699999999,40.734667,1,864.36
4.9,-73.99448199999999,40.745905,-74.001809,40.74425,1,645.54
6.5,-73.970998,40.755321,-73.983661,40.765523,1,1557.83
5.7,-74.001162,40.73176,-73.987016,40.729568,1,1219.55
12.0,-73.98301,40.73494,-73.960105,40.762087,1,3581.91
19.5,-74.01587677001955,40.70495986938477,-73.99373626708984,40.75180435180664,1,5528.06
4.9,-73.997288,40.762348,-74.004705,40.747923,1,1719.98
9.5,-74.00483703613281,40.75213623046875,-73.992919921875,40.73406600952149,1,2244.96
31.5,-73.96693,40.772675,-73.967747,40.711003000000005,4,6848.96
9.7,-73.980471,40.749222,-74.008557,40.734027000000005,1,2911.14
8.5,-73.98780500000001,40.732475,-73.968312,40.757852,1,3263.75
57.33,-73.973902,40.755075,-73.78744300000001,40.64612,1,19867.64
16.1,-73.97036,40.755663,-74.012455,40.708142,5,6363.43
